,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
594,20,RL,88.0,7990,1,NA,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,3,1,SBrkr,924,0,0,924,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1981.0,1,1.0,280.0,3,3,3,0,0,0,0,0,0,0,4,NA,0,4,2008,WD,Normal
595,20,RL,69.0,11302,1,NA,3,Lvl,Inside,3,StoneBr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Other,BrkFace,238.0,4,3,PConc,4,3,4,6,1422.0,1,0.0,392.0,1814.0,GasA,5,1,SBrkr,1826,0,0,1826,1.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,2005.0,3,3.0,758.0,3,3,3,180,75,0,0,120,0,0,1,NA,0,8,2006,New,Partial
596,70,RM,60.0,3600,1,Grvl,4,Lvl,Inside,3,OldTown,Norm,Norm,1Fam,2Story,6,7,1910,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,684.0,684.0,GasA,5,0,FuseA,684,684,0,1368,0.0,0.0,1,0,3,1,3,7,7,0,0,Detchd,1930.0,1,1.0,216.0,3,2,1,0,158,0,0,0,0,0,1,NA,0,10,2006,WD,Normal
597,120,RL,53.0,3922,1,NA,4,Lvl,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1258.0,1258.0,GasA,5,1,SBrkr,1402,0,0,1402,0.0,2.0,0,2,2,1,4,7,7,1,4,Attchd,2006.0,3,3.0,648.0,3,3,3,120,16,0,0,0,0,0,1,NA,0,2,2007,New,Partial
598,20,RL,80.0,12984,1,NA,4,Bnk,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,459.0,3,3,CBlock,4,3,2,5,1283.0,2,147.0,0.0,1430.0,GasA,5,1,SBrkr,1647,0,0,1647,1.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,1977.0,3,2.0,621.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,3,2006,WD,Normal
599,160,RM,24.0,1950,1,NA,4,Lvl,Inside,3,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,4,3,1,2,81.0,6,612.0,23.0,716.0,GasA,3,1,SBrkr,716,840,0,1556,1.0,0.0,2,1,3,1,3,6,7,1,3,Attchd,1980.0,3,2.0,452.0,3,3,3,161,0,0,0,0,0,0,5,NA,0,7,2008,COD,Normal
600,60,RL,74.0,10927,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,4,3,PConc,4,3,3,6,546.0,1,0.0,512.0,1058.0,GasA,5,1,SBrkr,1058,846,0,1904,1.0,0.0,2,1,3,1,5,8,7,1,4,BuiltIn,2003.0,3,2.0,736.0,3,3,3,179,60,0,0,0,0,0,1,NA,0,6,2006,WD,Normal
601,50,RM,50.0,9000,1,NA,4,Bnk,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,3,1,SBrkr,780,595,0,1375,0.0,0.0,1,1,3,1,4,6,7,1,4,Detchd,1979.0,1,1.0,544.0,3,3,2,0,162,0,0,126,0,0,1,NA,0,12,2007,WD,Normal
602,60,RL,80.0,10041,1,NA,3,Lvl,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,6,789.0,1,0.0,119.0,908.0,GasA,5,1,SBrkr,927,988,0,1915,1.0,0.0,2,1,3,1,4,8,7,1,3,Attchd,1992.0,3,2.0,506.0,3,3,3,120,150,0,0,0,0,0,1,NA,0,2,2006,WD,Abnorml
603,160,FV,30.0,3182,1,Pave,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,1,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2004.0,2,2.0,480.0,3,3,3,0,172,0,0,0,0,0,1,NA,0,6,2010,WD,Normal
604,20,RL,88.0,12803,1,NA,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,99.0,4,3,PConc,4,3,2,6,922.0,1,0.0,572.0,1494.0,GasA,5,1,SBrkr,1494,0,0,1494,1.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2002.0,2,2.0,530.0,3,3,3,192,36,0,0,0,0,0,1,NA,0,9,2008,WD,Normal
605,60,RL,85.0,13600,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,454.0,1,0.0,314.0,768.0,GasA,3,1,SBrkr,1186,800,0,1986,0.0,0.0,2,1,3,1,3,7,7,3,2,Attchd,1965.0,1,2.0,486.0,3,3,3,0,42,0,0,189,0,0,1,NA,0,10,2009,WD,Normal
606,20,RL,82.0,12464,1,NA,2,Low,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,6,732.0,1,0.0,308.0,1040.0,GasA,4,1,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,0,0,Detchd,2000.0,1,2.0,576.0,3,3,3,168,0,0,0,0,0,0,5,NA,0,11,2009,WD,Normal
607,20,RL,78.0,7800,1,NA,4,Bnk,Inside,2,Edwards,Norm,Norm,1Fam,2Story,5,8,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,4,1,6,603.0,1,0.0,293.0,896.0,GasA,5,1,SBrkr,1112,896,0,2008,1.0,0.0,3,0,3,1,5,8,7,0,0,Attchd,1948.0,1,1.0,230.0,3,3,3,103,0,0,0,0,0,0,1,NA,0,8,2006,WD,Normal
608,70,RL,78.0,12168,1,NA,4,HLS,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,8,6,1934,1998,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,PConc,4,3,2,4,428.0,1,0.0,537.0,965.0,GasA,3,1,SBrkr,1940,1254,0,3194,0.0,0.0,2,1,4,1,3,10,7,2,4,Basment,1934.0,1,2.0,380.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,9,2007,WD,Alloca
609,20,RL,61.0,7943,1,NA,4,Lvl,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,1,0.0,126.0,1029.0,GasA,4,1,SBrkr,1029,0,0,1029,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1961.0,1,1.0,261.0,3,3,3,64,0,39,0,0,0,0,1,NA,0,4,2007,WD,Normal
610,60,RL,69.15971935617004,11050,1,NA,4,Lvl,Inside,3,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,5,3,2,6,904.0,1,0.0,536.0,1440.0,GasA,5,1,SBrkr,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,7,2,5,Attchd,2000.0,3,3.0,736.0,3,3,3,253,142,0,0,0,0,0,1,NA,0,5,2009,WD,Normal
611,80,RL,69.15971935617004,10395,1,NA,3,Lvl,FR2,3,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,233.0,3,3,CBlock,4,3,3,5,605.0,1,0.0,427.0,1032.0,GasA,3,1,SBrkr,1032,0,0,1032,0.0,1.0,2,0,3,1,3,6,7,1,3,Attchd,1978.0,1,2.0,564.0,3,3,3,0,0,0,0,0,0,0,4,Shed,500,7,2007,WD,Normal
612,60,RL,69.15971935617004,11885,1,NA,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4,3,3,6,990.0,1,0.0,309.0,1299.0,GasA,5,1,SBrkr,1299,573,0,1872,1.0,0.0,2,1,3,1,5,7,7,1,3,BuiltIn,2001.0,2,2.0,531.0,3,3,3,160,122,0,0,0,0,0,1,NA,0,11,2009,WD,Normal
613,20,RL,70.0,8402,1,NA,4,Lvl,Inside,3,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,206.0,1,0.0,914.0,1120.0,GasA,5,1,SBrkr,1120,0,0,1120,0.0,0.0,1,0,3,1,3,6,7,0,0,NA,0.0,0,0.0,0.0,0,0,3,0,30,0,0,0,0,0,1,NA,0,12,2007,New,Partial
614,180,RM,21.0,1491,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,2,150.0,6,480.0,0.0,630.0,GasA,5,1,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0,NA,0.0,0,0.0,0.0,0,0,3,96,24,0,0,0,0,0,1,NA,0,5,2010,WD,Normal
615,85,RL,80.0,8800,1,NA,4,Lvl,Inside,3,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,3,4,PConc,3,3,4,6,763.0,1,0.0,173.0,936.0,GasA,5,1,SBrkr,1054,0,0,1054,1.0,0.0,1,0,3,1,4,6,7,0,0,Attchd,1963.0,2,2.0,480.0,3,3,3,120,0,0,0,0,0,0,4,NA,0,5,2010,WD,Abnorml
616,60,RL,69.15971935617004,7861,1,NA,3,Lvl,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,457.0,1,0.0,326.0,783.0,GasA,5,1,SBrkr,807,702,0,1509,1.0,0.0,2,1,3,1,4,7,7,1,4,Attchd,2002.0,3,2.0,393.0,3,3,3,100,75,0,0,0,0,0,1,NA,0,6,2006,WD,Normal
617,45,RL,59.0,7227,1,NA,4,HLS,Corner,2,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,4,1,SBrkr,832,0,0,832,0.0,0.0,1,0,2,1,4,4,7,0,0,Detchd,1962.0,1,2.0,528.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,6,2008,WD,Normal
618,20,RL,90.0,11694,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,5,3,PConc,5,3,3,6,48.0,1,0.0,1774.0,1822.0,GasA,5,1,SBrkr,1828,0,0,1828,0.0,0.0,2,0,3,1,4,9,7,1,4,Attchd,2007.0,1,3.0,774.0,3,3,3,0,108,0,0,260,0,0,1,NA,0,7,2007,New,Partial
619,60,RL,85.0,12244,1,NA,4,Lvl,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,4,3,PConc,4,3,4,6,871.0,1,0.0,611.0,1482.0,GasA,5,1,SBrkr,1482,780,0,2262,1.0,0.0,2,1,4,1,4,10,7,2,4,Attchd,2003.0,3,3.0,749.0,3,3,3,168,0,0,0,0,0,0,1,NA,0,8,2008,WD,Normal
620,30,RL,45.0,8248,1,Grvl,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,4,41.0,1,0.0,823.0,864.0,GasA,3,0,FuseF,864,0,0,864,1.0,0.0,1,0,2,1,3,5,7,0,0,NA,0.0,0,0.0,0.0,0,0,1,0,0,100,0,0,0,0,1,NA,0,9,2008,WD,Normal
621,60,RL,90.0,10800,1,NA,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,956.0,3,182.0,384.0,1522.0,GasA,3,1,SBrkr,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,7,1,3,Attchd,1974.0,2,2.0,624.0,3,3,3,38,243,0,0,0,0,0,1,NA,0,6,2008,WD,Normal
622,20,RL,71.0,7064,1,NA,4,Lvl,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,3,3,CBlock,3,3,1,4,560.0,1,0.0,420.0,980.0,GasA,3,1,SBrkr,980,0,0,980,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1986.0,1,2.0,484.0,3,3,3,192,0,0,0,0,0,0,1,NA,0,7,2009,WD,Normal
623,160,FV,69.15971935617004,2117,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,420.0,1,0.0,336.0,756.0,GasA,5,1,SBrkr,756,756,0,1512,0.0,0.0,2,1,2,1,4,4,7,1,3,Detchd,2000.0,1,2.0,440.0,3,3,3,0,32,0,0,0,0,0,1,NA,0,6,2007,WD,Normal
624,60,RL,80.0,10400,1,NA,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,3,247.0,1,0.0,485.0,732.0,GasA,4,1,SBrkr,1012,778,0,1790,1.0,0.0,1,2,4,1,3,8,5,1,3,Attchd,1972.0,2,2.0,484.0,3,3,3,148,0,0,0,147,0,0,1,NA,0,11,2006,WD,Normal
625,20,RL,87.0,10000,1,NA,3,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1116.0,1116.0,GasA,3,1,SBrkr,1116,0,0,1116,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1962.0,1,2.0,440.0,3,3,3,0,0,0,0,385,0,0,1,NA,0,2,2010,WD,Normal
626,20,RL,69.15971935617004,12342,1,NA,3,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,978.0,978.0,GasA,3,1,SBrkr,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,6,1,3,Attchd,1960.0,2,1.0,286.0,3,3,3,0,0,36,0,0,0,0,3,Shed,600,8,2007,WD,Normal
627,80,RL,80.0,9600,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,3,3,CBlock,3,3,3,4,674.0,2,132.0,350.0,1156.0,GasA,5,1,SBrkr,1520,0,0,1520,1.0,0.0,1,0,3,1,3,7,7,2,4,Basment,1955.0,2,1.0,364.0,3,3,3,0,0,189,0,0,0,0,1,NA,0,3,2010,WD,Normal
628,60,RL,70.0,11606,1,NA,3,HLS,Inside,1,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,3,3,PConc,4,3,3,3,650.0,1,0.0,390.0,1040.0,GasA,3,1,SBrkr,1040,1040,0,2080,0.0,1.0,1,2,5,1,2,9,7,2,3,Attchd,1969.0,1,2.0,504.0,3,3,3,335,0,0,0,0,0,0,1,NA,0,9,2007,WD,Family
629,80,RL,82.0,9020,1,NA,4,Lvl,Corner,3,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,3,3,CBlock,3,3,4,6,624.0,3,336.0,288.0,1248.0,GasA,3,1,SBrkr,1350,0,0,1350,1.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1964.0,2,2.0,520.0,3,3,3,176,0,0,0,0,0,0,5,NA,0,6,2008,WD,Normal
630,70,RM,50.0,9000,1,Grvl,4,Lvl,Corner,3,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,2,1,1,0.0,1,0.0,636.0,636.0,GasA,3,1,FuseA,1089,661,0,1750,0.0,0.0,1,0,3,1,5,8,7,0,0,Detchd,1937.0,1,1.0,240.0,2,1,1,0,0,293,0,0,0,0,4,NA,0,6,2006,WD,Abnorml
631,120,RL,34.0,4590,1,NA,4,Lvl,Inside,3,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,4,3,PConc,4,4,2,6,24.0,1,0.0,1530.0,1554.0,GasA,5,1,SBrkr,1554,0,0,1554,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2006.0,2,2.0,627.0,3,3,3,156,73,0,0,0,0,0,1,NA,0,8,2007,WD,Normal
632,20,RL,85.0,11900,1,NA,4,Lvl,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,3,4,CBlock,3,3,1,5,822.0,1,0.0,564.0,1386.0,GasA,3,1,SBrkr,1411,0,0,1411,0.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,1977.0,3,2.0,544.0,3,3,3,192,0,0,0,0,0,0,1,NA,0,4,2009,WD,Family
633,20,RL,80.0,9250,1,NA,4,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,480.0,2,468.0,108.0,1056.0,GasA,3,1,SBrkr,1056,0,0,1056,0.0,1.0,1,0,3,1,3,6,7,0,0,Attchd,1954.0,1,1.0,260.0,3,3,3,390,0,0,0,0,0,0,1,NA,0,7,2007,WD,Normal
634,90,RL,64.0,6979,1,NA,4,Lvl,Inside,3,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,6,1056.0,1,0.0,0.0,1056.0,GasA,4,1,SBrkr,1056,0,0,1056,2.0,0.0,0,0,0,2,3,4,7,0,0,Detchd,1980.0,1,2.0,576.0,3,3,3,264,56,0,0,0,0,0,5,Shed,600,6,2010,WD,Normal
636,30,RM,51.0,6120,1,NA,4,Lvl,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,264.0,264.0,Grav,2,0,FuseA,800,0,0,800,0.0,0.0,1,0,1,1,2,4,3,1,1,NA,0.0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,NA,0,1,2009,ConLw,Normal
637,190,RM,50.0,6000,1,NA,4,Lvl,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,811.0,811.0,GasA,3,1,FuseA,811,576,0,1387,0.0,0.0,2,0,3,2,4,7,7,0,0,BuiltIn,1954.0,1,1.0,256.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,11,2009,WD,Normal
638,30,RL,67.0,8777,1,NA,4,Lvl,Inside,3,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,796.0,796.0,GasA,4,1,FuseA,796,0,0,796,0.0,0.0,1,0,2,1,3,4,7,0,0,NA,0.0,0,0.0,0.0,0,0,2,328,0,164,0,0,0,0,4,NA,0,5,2008,WD,Normal
639,120,RL,53.0,3982,1,NA,4,Lvl,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,3,6,1154.0,1,0.0,366.0,1520.0,GasA,5,1,SBrkr,1567,0,0,1567,1.0,0.0,2,0,1,1,5,7,7,1,4,Attchd,2006.0,3,3.0,648.0,3,3,3,312,0,0,0,0,0,0,1,NA,0,10,2006,New,Partial
640,120,RL,62.0,12677,1,NA,3,Lvl,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,472.0,5,3,PConc,5,3,4,6,1218.0,1,0.0,300.0,1518.0,GasA,5,1,SBrkr,1518,0,0,1518,0.0,0.0,1,1,1,1,5,6,7,1,4,Attchd,2003.0,2,2.0,588.0,3,3,3,185,140,0,0,0,0,0,1,NA,0,4,2008,WD,Normal
641,60,FV,69.15971935617004,7050,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,738.0,1,0.0,319.0,1057.0,GasA,5,1,SBrkr,1057,872,0,1929,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,2001.0,3,2.0,650.0,3,3,3,0,235,0,0,0,0,0,1,NA,0,5,2007,WD,Normal
642,80,RL,75.0,13860,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,None,0.0,4,3,CBlock,4,3,4,6,1410.0,1,0.0,542.0,1952.0,GasA,4,1,SBrkr,2000,704,0,2704,1.0,0.0,2,1,4,1,5,9,7,3,3,Attchd,1972.0,3,2.0,538.0,3,3,3,269,111,0,0,0,0,0,4,NA,0,7,2009,WD,Normal
643,60,RL,80.0,10793,1,NA,4,Lvl,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,3,3,CBlock,3,3,1,3,493.0,4,287.0,0.0,780.0,GasA,5,1,SBrkr,780,840,0,1620,0.0,0.0,2,1,4,1,3,7,6,0,0,Attchd,1969.0,3,2.0,462.0,3,3,3,208,0,0,0,0,0,0,3,NA,0,4,2007,WD,Normal
644,20,FV,85.0,9187,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5,3,2,6,1121.0,1,0.0,645.0,1766.0,GasA,5,1,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,7,1,4,Attchd,2009.0,3,3.0,478.0,3,3,3,195,130,0,0,0,0,0,1,NA,0,10,2009,New,Partial
645,20,RL,69.15971935617004,10530,1,NA,3,Lvl,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,282.0,2,35.0,664.0,981.0,GasA,3,1,SBrkr,981,0,0,981,1.0,0.0,1,1,3,1,3,5,7,0,0,Detchd,1979.0,1,2.0,576.0,3,3,3,0,312,40,0,0,0,0,1,NA,0,3,2007,WD,Normal
646,20,RL,60.0,7200,1,NA,4,Lvl,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,1,SBrkr,1048,0,0,1048,0.0,0.0,1,0,3,1,3,7,6,0,0,Detchd,1950.0,1,2.0,420.0,3,3,3,0,27,0,0,0,0,0,1,NA,0,7,2008,WD,Normal
647,20,RL,85.0,10452,1,NA,3,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,3,3,CBlock,3,3,2,3,500.0,1,0.0,594.0,1094.0,GasA,5,1,SBrkr,1094,0,0,1094,0.0,0.0,1,0,3,1,3,5,7,2,4,Attchd,1953.0,2,2.0,495.0,3,3,3,0,0,0,0,287,0,0,1,NA,0,6,2008,WD,Normal
648,60,RL,70.0,7700,1,NA,4,Lvl,Inside,3,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,756.0,756.0,GasA,3,1,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,7,1,3,Attchd,1966.0,1,2.0,442.0,3,3,3,0,124,216,0,0,0,0,1,NA,0,6,2010,WD,Normal
649,180,RM,21.0,1936,1,NA,4,Lvl,Inside,3,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,4,131.0,6,499.0,0.0,630.0,GasA,4,1,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,3,3,7,0,0,NA,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,4,NA,0,12,2007,WD,Normal
650,60,FV,65.0,8125,1,NA,4,Lvl,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,813.0,813.0,GasA,5,1,SBrkr,822,843,0,1665,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2007.0,2,2.0,562.0,3,3,3,0,0,0,0,0,0,0,1,NA,0,5,2008,WD,Normal
